19041,568
19064,10872
19071,800
19093,3008
19102,2328
19103,5736
19105,6624
19112,18368
19125,17264
19140,17808
19143,15936
19158,16848
19176,10584
19177,18448
19183,16152
19185,15256
19196,3552
19203,11824
19209,2552
19218,15992
19228,12080
19235,12800
19249,7992
19258,744
19266,7584
19268,1480
19272,16032
19275,8864
19292,7328
19298,4992
19309,296
19314,7944
19315,18496
19324,2208
19325,17304
19327,13672
19341,6232
19356,7936
19361,384
19371,13576
19373,5480
19381,9688
19382,11592
19387,19736
19391,7024
19407,19336
19417,13048
19430,3928
19434,18576
19435,848
19438,2320
19441,1904
19444,14096
19454,15960
19468,13992
19473,4824
19487,3736
19494,11688
19496,7608
19500,5800
19501,19504
19502,11600
19509,12976
19514,14848
19522,19088
19523,11112
19526,18488
19528,4216
19541,12384
19552,8568
19557,7456
19560,16784
19569,11664
19578,1352
19583,10152
19599,16360
19608,8464
19609,16568
19622,7304
19642,4232
19647,11536
19649,16976
19666,1944
19676,11496
19684,5784
19688,10576
19697,6536
19701,8784
19708,9184
19711,8528
19712,15040
19724,10480
19747,2712
19748,14040
19750,8368
19753,9496
19772,15912
19773,9288
19785,12808
19796,5984
19800,17896
19805,7232
19810,13160
19814,6560
19824,12312
19837,1064
19838,2592
19847,552
19864,4784
19879,7504
19880,1936
19889,16944
19890,14768
19904,13032
19920,19616
19935,6104
19937,3528
19939,4544
19947,19232
19952,17080
19958,12816
19972,2752
19982,3192
19988,4400
